referrer,views_total,views_unique
github.com,111,19
Google,60,17
seissol.org,40,19
cn.bing.com,16,6
seissol.readthedocs.io,15,5
Bing,6,4
fortran-lang.org,6,1
bgithub.xyz,4,1
hpcadvisorycouncil.com,3,2
nature.com,3,1
