referrer,views_total,views_unique
github.com,69,16
Google,55,32
seissol.org,42,24
Bing,17,3
seissol.readthedocs.io,16,7
nature.com,16,2
cn.bing.com,8,3
zenodo.org,8,1
DuckDuckGo,4,1
pubs.geoscienceworld.org,3,3
