referrer,views_total,views_unique
github.com,129,24
Google,71,18
seissol.org,45,20
cn.bing.com,18,9
mail.qq.com,9,1
Bing,7,5
seissol.readthedocs.io,7,5
fortran-lang.org,6,1
bgithub.xyz,4,1
DuckDuckGo,3,3
