time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-23 00:00:00+00:00,302.0,8.0,73,12
2024-09-24 00:00:00+00:00,6.0,3.0,31,12
2024-09-25 00:00:00+00:00,64.0,6.0,227,16
2024-09-26 00:00:00+00:00,184.0,2.0,30,13
2024-09-27 00:00:00+00:00,1611.0,5.0,41,14
2024-09-28 00:00:00+00:00,294.0,3.0,22,6
2024-09-29 00:00:00+00:00,42.0,6.0,82,11
2024-09-30 00:00:00+00:00,547.0,5.0,61,12
2024-10-01 00:00:00+00:00,65.0,5.0,89,22
2024-10-02 00:00:00+00:00,1010.0,9.0,95,37
2024-10-03 00:00:00+00:00,1099.0,7.0,132,16
2024-10-04 00:00:00+00:00,1451.0,13.0,101,19
2024-10-05 00:00:00+00:00,37.0,2.0,18,7
2024-10-06 00:00:00+00:00,,,9,4
