referrer,views_total,views_unique
seissol.org,120,23
github.com,96,14
Google,94,22
seissol.readthedocs.io,33,9
cn.bing.com,25,7
Bing,11,9
DuckDuckGo,10,3
hpcadvisorycouncil.atlassian.net,7,2
nature.com,5,1
chatgpt.com,5,1
