time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-28 00:00:00+00:00,332,18,25,10
2026-03-01 00:00:00+00:00,16,6,26,10
2026-03-02 00:00:00+00:00,781,20,27,12
2026-03-03 00:00:00+00:00,20,13,25,12
2026-03-04 00:00:00+00:00,124,9,34,15
2026-03-05 00:00:00+00:00,21,12,69,16
2026-03-06 00:00:00+00:00,527,16,66,22
2026-03-07 00:00:00+00:00,124,12,30,14
2026-03-08 00:00:00+00:00,38,30,12,9
2026-03-09 00:00:00+00:00,385,66,140,21
2026-03-10 00:00:00+00:00,2162,78,121,15
2026-03-11 00:00:00+00:00,2478,35,97,19
2026-03-12 00:00:00+00:00,1180,40,109,14
2026-03-13 00:00:00+00:00,239,26,70,13
