referrer,views_total,views_unique
seissol.org,56,24
github.com,51,18
seissol.readthedocs.io,40,4
Google,38,18
cn.bing.com,7,6
opencfd.cn,4,1
Bing,2,2
sites.utexas.edu,2,1
bgithub.xyz,2,1
deref-gmx.net,2,1
