referrer,views_total,views_unique
github.com,80,22
Google,60,18
seissol.org,39,19
cn.bing.com,14,8
seissol.readthedocs.io,10,5
mail.qq.com,9,1
Bing,8,6
bgithub.xyz,4,1
DuckDuckGo,3,3
Baidu,3,1
