referrer,views_total,views_unique
Google,41,11
github.com,23,14
seissol.readthedocs.io,10,4
seissol.org,7,7
Bing,7,4
DuckDuckGo,2,2
agupubs.onlinelibrary.wiley.com,1,1
arxiv.org,1,1
cs.cit.tum.de,1,1
link.springer.com,1,1
