referrer,views_total,views_unique
github.com,48,18
Google,34,13
seissol.org,13,12
seissol.readthedocs.io,10,1
Bing,7,5
DuckDuckGo,3,3
chatgpt.com,3,2
Baidu,2,1
link.seisman.info,1,1
nature.com,1,1
