referrer,views_total,views_unique
github.com,68,22
seissol.org,42,18
Google,40,20
Bing,30,7
nature.com,3,3
seissol.readthedocs.io,3,3
link.springer.com,2,1
sites.utexas.edu,2,1
Baidu,1,1
DuckDuckGo,1,1
