referrer,views_total,views_unique
Google,224,39
Bing,89,16
github.com,85,20
seissol.org,63,28
seissol.readthedocs.io,57,11
hpcadvisorycouncil.atlassian.net,18,1
cn.bing.com,8,5
chatgpt.com,6,3
deref-gmx.net,6,1
arxiv.org,6,1
