referrer,views_total,views_unique
Google,230,30
seissol.org,112,31
github.com,109,19
seissol.readthedocs.io,24,5
core-man.github.io,12,1
cn.bing.com,10,6
seismo-learn.org,3,1
DuckDuckGo,2,2
Baidu,2,2
link.seisman.info,2,2
