referrer,views_total,views_unique
seissol.org,263,26
github.com,78,13
Google,70,28
seissol.readthedocs.io,57,10
cn.bing.com,15,4
core-man.github.io,13,2
Bing,12,7
seismo-learn.org,3,1
chatgpt.com,2,1
link.seisman.info,1,1
