referrer,views_total,views_unique
github.com,27,18
Google,24,12
seissol.org,18,15
seissol.readthedocs.io,9,4
Bing,5,4
agupubs.onlinelibrary.wiley.com,1,1
arxiv.org,1,1
core-man.github.io,1,1
link.springer.com,1,1
nature.com,1,1
