referrer,views_total,views_unique
Google,91,19
github.com,65,20
seissol.org,34,20
wx.mail.qq.com,13,1
deref-gmx.net,5,1
Baidu,3,3
Bing,3,3
qwx1.2.onescienceway.com,2,2
seissol.readthedocs.io,2,2
nature.com,1,1
