referrer,views_total,views_unique
Google,94,35
seissol.org,93,25
github.com,64,16
Bing,21,7
seissol.readthedocs.io,17,6
cn.bing.com,8,7
nature.com,6,4
link.zhihu.com,5,2
deref-gmx.net,5,1
hpcadvisorycouncil.atlassian.net,4,2
