referrer,views_total,views_unique
Google,81,20
github.com,80,4
seissol.org,71,21
Bing,40,3
nature.com,29,4
deref-gmx.net,9,1
Yahoo,8,1
cn.bing.com,7,4
seissol.readthedocs.io,2,2
nature.x-lib.xyz,1,1
