referrer,views_total,views_unique
github.com,163,14
Google,135,21
seissol.org,115,17
cn.bing.com,37,8
seissol.readthedocs.io,33,10
readthedocs.org,31,1
deref-gmx.net,6,1
Bing,5,5
gitlab.com,5,2
chatgpt.com,4,2
