referrer,views_total,views_unique
github.com,124,18
Google,90,28
seissol.org,59,20
seissol.readthedocs.io,13,10
Bing,13,2
deref-gmx.net,11,1
cn.bing.com,9,1
Yahoo,7,1
hpcadvisorycouncil.atlassian.net,7,1
DuckDuckGo,4,3
