referrer,views_total,views_unique
github.com,165,25
Google,141,47
seissol.org,97,28
seissol.readthedocs.io,32,5
cn.bing.com,16,4
hpcadvisorycouncil.atlassian.net,15,2
DuckDuckGo,13,2
Bing,12,9
hpcadvisorycouncil.com,8,6
deref-gmx.net,5,1
