referrer,views_total,views_unique
github.com,162,13
Google,113,25
seissol.org,75,23
seissol.readthedocs.io,25,9
Bing,7,6
cn.bing.com,7,5
chatgpt.com,6,2
hpcadvisorycouncil.com,4,1
DuckDuckGo,3,2
Baidu,3,1
