referrer,views_total,views_unique
github.com,182,11
seissol.org,80,23
deref-gmx.net,59,1
Google,53,21
seissol.readthedocs.io,17,8
DuckDuckGo,15,3
cn.bing.com,4,3
Bing,4,3
chatgpt.com,3,2
tandem.readthedocs.io,2,1
