referrer,views_total,views_unique
github.com,108,15
seissol.org,67,20
seissol.readthedocs.io,63,8
Google,33,15
Bing,26,5
cn.bing.com,10,9
chatgpt.com,6,4
hpcadvisorycouncil.atlassian.net,5,1
dl.acm.org,5,1
hpcadvisorycouncil.com,4,2
