referrer,views_total,views_unique
Google,160,36
github.com,71,15
seissol.org,61,24
seissol.readthedocs.io,31,10
Bing,31,6
hpcadvisorycouncil.atlassian.net,11,2
Baidu,8,1
cn.bing.com,7,5
DuckDuckGo,7,3
chatgpt.com,4,2
