referrer,views_total,views_unique
Google,86,24
github.com,80,4
seissol.org,79,24
Bing,40,3
nature.com,30,4
deref-gmx.net,9,1
cn.bing.com,8,5
Yahoo,8,1
tandem.readthedocs.io,4,1
seissol.readthedocs.io,2,2
