referrer,views_total,views_unique
github.com,104,19
Google,74,27
seissol.org,74,26
Bing,31,9
cn.bing.com,29,6
seissol.readthedocs.io,25,8
link.seisman.info,2,2
chatgpt.com,2,2
deref-gmx.net,2,1
Baidu,1,1
