referrer,views_total,views_unique
seissol.org,54,23
github.com,43,13
Google,31,17
Bing,11,6
DuckDuckGo,11,1
seissol.readthedocs.io,7,3
qwx1.2.onescienceway.com,3,1
sciencedirect.com,1,1
