referrer,views_total,views_unique
github.com,285,24
seissol.readthedocs.io,118,11
Google,98,31
seissol.org,79,25
Bing,13,9
tandem.readthedocs.io,10,2
euc-excel.officeapps.live.com,6,2
deref-gmx.net,5,1
DuckDuckGo,3,3
Baidu,3,1
