referrer,views_total,views_unique
github.com,142,12
seissol.org,122,22
Google,116,20
seissol.readthedocs.io,41,12
cn.bing.com,40,9
readthedocs.org,31,1
chatgpt.com,9,3
Bing,6,6
deref-gmx.net,6,1
gitlab.com,5,2
