referrer,views_total,views_unique
github.com,116,17
Google,92,30
seissol.org,46,20
seissol.readthedocs.io,13,10
deref-gmx.net,12,1
cn.bing.com,9,1
sogou.com,8,1
Yahoo,7,1
hpcadvisorycouncil.atlassian.net,7,1
nature.com,2,2
