referrer,views_total,views_unique
github.com,109,18
Google,97,28
seissol.org,39,11
Bing,15,4
seissol.readthedocs.io,11,8
Yahoo,7,1
hpcadvisorycouncil.atlassian.net,7,1
deref-gmx.net,7,1
DuckDuckGo,4,3
chatgpt.com,3,2
