referrer,views_total,views_unique
github.com,87,15
seissol.org,77,29
Google,54,11
Bing,34,9
seissol.readthedocs.io,27,9
cn.bing.com,18,9
academic.oup.com,15,3
Baidu,4,1
easyinit.readthedocs.io,3,1
hpcadvisorycouncil.com,2,1
