referrer,views_total,views_unique
seissol.org,58,17
Baidu,29,1
Google,24,9
seissol.readthedocs.io,18,3
github.com,15,9
Bing,13,8
chatgpt.com,8,3
DuckDuckGo,7,1
nature.com,5,2
doubao.com,2,2
