referrer,views_total,views_unique
seissol.org,83,32
github.com,80,17
Google,60,14
Bing,40,13
seissol.readthedocs.io,26,8
cn.bing.com,22,11
Baidu,4,1
nature.com,3,3
hpcadvisorycouncil.com,3,2
easyinit.readthedocs.io,2,1
