referrer,views_total,views_unique
github.com,156,28
Google,146,23
seissol.org,140,31
seissol.readthedocs.io,95,8
Bing,17,3
deref-gmx.net,7,1
hpcnow.atlassian.net,5,3
gitlab.com,4,3
statics.teams.cdn.office.net,4,2
sianipar17.com,4,1
