referrer,views_total,views_unique
Google,92,31
seissol.org,70,24
seissol.readthedocs.io,59,9
github.com,45,14
Bing,15,9
DuckDuckGo,5,2
tandem.readthedocs.io,5,1
cn.bing.com,4,3
palgunadi1993.github.io,3,1
statics.teams.cdn.office.net,2,2
