referrer,views_total,views_unique
github.com,67,15
seissol.org,44,9
Google,32,15
seissol.readthedocs.io,10,5
Bing,6,3
DuckDuckGo,2,2
arxiv.org,2,1
chatgpt.com,2,1
m.sogou.com,1,1
onebox.huawei.com,1,1
