referrer,views_total,views_unique
seissol.org,51,22
github.com,42,12
Google,31,19
seissol.readthedocs.io,13,4
DuckDuckGo,11,1
Bing,10,5
qwx1.2.onescienceway.com,3,1
cs.cit.tum.de,1,1
sciencedirect.com,1,1
