referrer,views_total,views_unique
seissol.org,56,23
Google,37,7
seissol.readthedocs.io,17,2
github.com,16,8
DuckDuckGo,7,1
nature.com,3,1
Bing,2,2
doubao.com,2,2
seismo-learn.org,2,2
claude.ai,1,1
