referrer,views_total,views_unique
Google,112,33
seissol.org,73,18
github.com,63,16
seissol.readthedocs.io,53,9
tandem.readthedocs.io,32,1
Bing,15,8
DuckDuckGo,8,2
hpcadvisorycouncil.atlassian.net,5,1
cn.bing.com,4,3
palgunadi1993.github.io,3,1
