referrer,views_total,views_unique
seissol.org,297,13
Google,189,14
github.com,123,18
seissol.readthedocs.io,51,8
se.copernicus.org,40,1
Bing,16,8
seismo-learn.org,12,1
cn.bing.com,10,4
gitlab.com,10,1
sianipar17.com,3,1
