referrer,views_total,views_unique
github.com,141,20
seissol.org,104,15
Google,86,24
seissol.readthedocs.io,67,8
cn.bing.com,27,8
DuckDuckGo,18,2
Bing,11,10
chatgpt.com,8,4
hpcadvisorycouncil.atlassian.net,7,2
nature.com,5,1
