referrer,views_total,views_unique
github.com,139,10
seissol.org,132,23
deref-gmx.net,59,1
Google,55,21
DuckDuckGo,19,3
seissol.readthedocs.io,9,5
cn.bing.com,6,4
tandem.readthedocs.io,2,1
ecosia.org,1,1
nature.com,1,1
