referrer,views_total,views_unique
seissol.org,247,27
github.com,101,14
Google,75,29
seissol.readthedocs.io,47,9
Bing,14,9
core-man.github.io,13,2
cn.bing.com,7,3
chatgpt.com,3,2
seismo-learn.org,3,1
link.seisman.info,2,2
