referrer,views_total,views_unique
seissol.org,284,12
github.com,144,18
Google,119,20
seissol.readthedocs.io,53,7
Bing,14,9
seismo-learn.org,12,1
cn.bing.com,10,5
sianipar17.com,4,2
gitlab.com,4,1
kkgithub.com,3,2
