referrer,views_total,views_unique
Google,91,32
seissol.org,66,23
seissol.readthedocs.io,60,10
github.com,45,14
Bing,13,8
DuckDuckGo,6,3
tandem.readthedocs.io,5,1
statics.teams.cdn.office.net,4,3
cn.bing.com,4,3
palgunadi1993.github.io,3,1
