referrer,views_total,views_unique
Google,32,16
github.com,29,10
seissol.org,10,8
seissol.readthedocs.io,10,3
Bing,6,2
DuckDuckGo,6,1
zenodo.org,3,1
cs.cit.tum.de,1,1
onebox.huawei.com,1,1
seismo-learn.org,1,1
