referrer,views_total,views_unique
github.com,58,22
seissol.org,39,17
Google,35,18
Bing,17,7
chatgpt.com,4,1
nature.com,3,3
seissol.readthedocs.io,2,2
link.springer.com,2,1
Baidu,1,1
DuckDuckGo,1,1
