referrer,views_total,views_unique
github.com,103,19
Google,96,22
seissol.org,50,20
qwx1.2.onescienceway.com,17,2
deref-gmx.net,15,2
wx.mail.qq.com,13,1
Bing,3,3
chatgpt.com,3,2
nature.com,1,1
