referrer,views_total,views_unique
github.com,148,21
seissol.org,102,21
seissol.readthedocs.io,47,7
Google,41,21
Bing,23,5
gitlab.com,7,3
deref-gmx.net,7,1
sianipar17.com,5,2
cn.bing.com,4,4
kkgithub.com,3,2
