referrer,views_total,views_unique
github.com,84,19
Google,35,20
seissol.org,32,20
chatgpt.com,6,3
cs.cit.tum.de,4,1
Bing,3,2
copilot.microsoft.com,1,1
open.work.weixin.qq.com,1,1
pubs.geoscienceworld.org,1,1
qwx1.2.onescienceway.com,1,1
