referrer,views_total,views_unique
github.com,135,11
seissol.org,134,23
Google,60,22
deref-gmx.net,58,1
DuckDuckGo,14,3
seissol.readthedocs.io,9,5
cn.bing.com,4,3
link.gitcode.com,2,1
tandem.readthedocs.io,2,1
nature.com,1,1
