referrer,views_total,views_unique
github.com,55,12
seissol.org,54,14
Google,37,17
Bing,24,5
seissol.readthedocs.io,11,4
DuckDuckGo,2,2
chatgpt.com,2,1
intel.com,1,1
link.zhihu.com,1,1
m.sogou.com,1,1
