referrer,views_total,views_unique
seissol.org,61,29
Google,48,19
github.com,27,13
seissol.readthedocs.io,15,6
cn.bing.com,13,10
academic.oup.com,10,3
Bing,6,5
agupubs.onlinelibrary.wiley.com,6,2
gitlab.com,4,4
tread-horizon.eu,3,3
