referrer,views_total,views_unique
github.com,71,17
Google,53,33
seissol.org,35,19
nature.com,22,2
Bing,17,3
seissol.readthedocs.io,16,7
pubs.geoscienceworld.org,8,4
cn.bing.com,8,3
zenodo.org,8,1
DuckDuckGo,4,1
