referrer,views_total,views_unique
github.com,110,21
Google,94,21
seissol.org,37,22
qwx1.2.onescienceway.com,17,2
deref-gmx.net,15,2
wx.mail.qq.com,14,1
chatgpt.com,3,2
Bing,2,2
seissol.readthedocs.io,1,1
