referrer,views_total,views_unique
seissol.org,74,31
Google,65,16
github.com,57,14
Bing,34,13
seissol.readthedocs.io,26,8
cn.bing.com,22,12
Baidu,4,1
nature.com,3,3
blog.csdn.net,2,1
easyinit.readthedocs.io,2,1
