referrer,views_total,views_unique
github.com,47,3
seissol.org,20,8
Google,12,7
nature.com,12,4
deref-gmx.net,9,1
Yahoo,8,1
cn.bing.com,2,1
link.springer.com,1,1
chatgpt.com,1,1
nature.x-lib.xyz,1,1
