referrer,views_total,views_unique
github.com,110,16
seissol.org,42,21
Bing,34,8
Google,24,10
academic.oup.com,14,2
cn.bing.com,6,4
seissol.readthedocs.io,4,3
easyinit.readthedocs.io,2,2
m.sogou.com,2,1
hpcadvisorycouncil.com,2,1
