referrer,views_total,views_unique
seissol.org,115,18
Google,52,26
deref-gmx.net,38,1
github.com,20,11
seissol.readthedocs.io,12,6
DuckDuckGo,6,2
cn.bing.com,3,2
chatgpt.com,2,2
link.springer.com,2,2
search.brave.com,2,2
