referrer,views_total,views_unique
seissol.org,70,28
Google,66,31
github.com,49,14
tandem.readthedocs.io,21,3
seissol.readthedocs.io,19,8
cn.bing.com,12,1
Bing,10,6
search.brave.com,9,2
nature.com,7,1
chatgpt.com,6,4
