referrer,views_total,views_unique
Google,107,25
seissol.org,75,23
github.com,46,16
Bing,8,6
seissol.readthedocs.io,6,3
cn.bing.com,4,4
seissol-cookbook.readthedocs.io,3,1
deref-gmx.net,2,1
cs.cit.tum.de,1,1
bgithub.xyz,1,1
