referrer,views_total,views_unique
github.com,43,18
seissol.org,42,19
Google,34,19
Bing,4,3
chatgpt.com,4,1
nature.com,3,3
link.springer.com,2,1
Baidu,1,1
DuckDuckGo,1,1
Yahoo,1,1
